START	END	SITES
12154915	12155465	4
12156035	12156835	8
12157425	12157443	2
12158100	12160994	18
12161575	12162941	16
12163560	12163989	3
12164853	12165754	9
12166845	12174087	47
12174855	12178919	27
12179472	12179734	2
12180590	12180725	2
12181253	12182554	9
12183102	12183102	1
12183610	12184037	4
12184928	12186930	9
12188230	12193365	35
12194331	12194901	5
12195984	12196322	7
12196883	12198316	12
12198992	12199609	7
12200423	12204431	20
12205017	12205316	6
12205863	12206627	7
12207210	12207808	5
12208515	12210617	14
12211360	12214104	19
12214802	12218936	43
12219551	12220688	6
12221467	12226870	93
12227552	12231581	31
12232235	12232587	26
12233194	12236872	28
12238058	12239939	12
12240631	12240631	1
12241276	12243289	12
12243797	12247434	16
12248385	12248571	3
12249125	12249443	3
12249963	12249991	3
12250774	12250856	2
12251530	12251535	2
12252314	12252314	1
12253053	12256313	17
12256958	12258077	10
12258599	12259671	6
12260948	12261425	3
12262087	12263050	10
12263620	12274208	67
12275409	12277485	23
12278167	12278936	6
12279499	12280332	5
12281057	12281674	6
12282581	12283814	10
12284481	12285412	5
12286126	12287214	9
12288376	12288514	3
12289242	12291622	18
12292359	12298693	55
12299284	12305204	49
12305714	12306026	5
12306636	12306636	1
12307204	12307980	6
12308541	12312032	28
12312548	12314646	22
12315411	12315960	5
12316462	12327204	202
12327986	12329971	22
12330603	12330612	2
12331144	12331783	6
12332363	12332363	1
12333042	12336268	29
12336777	12338921	33
12339669	12342415	30
12343228	12344612	8
12345294	12346073	6
12346609	12354036	54
12354919	12354935	2
12356038	12358348	24
12359214	12364090	37
12364778	12367122	13
12367840	12367840	1
12369063	12371244	14
12372146	12372183	2
12372697	12373150	4
12373986	12373989	2
12374580	12377501	18
12378030	12378386	2
12379310	12379547	5
12380052	12380890	10
12381411	12382192	10
12382711	12383135	7
12383985	12384098	3
12384827	12389134	28
12389820	12390058	3
12390784	12391782	11
12393578	12394002	4
12394572	12395567	9
12396499	12396613	3
12397332	12398046	6
12398636	12399011	2
12399513	12399513	1
12400083	12408856	72
12410259	12410259	1
12410787	12415651	27
12416259	12416461	4
12417067	12417067	1
12417710	12419135	14
12419666	12425002	43
12425765	12426914	6
12427510	12428082	5
12429011	12431744	18
12432662	12433546	10
12434710	12436072	9
12436828	12439026	15
12440104	12441161	6
12441798	12441897	2
12442514	12443452	11
12444199	12444319	3
12445470	12445909	4
12446423	12446616	4
12447207	12447858	5
12448827	12448827	1
12449347	12449347	1
12450080	12450850	9
12451388	12451965	3
12452502	12453649	6
12454361	12461460	52
12462454	12465007	42
12465731	12465731	1
12467535	12474226	37
12474732	12474732	1
12475275	12476418	8
12477308	12477547	2
12478389	12478915	5
12479465	12482086	25
12483026	12483769	6
12485212	12486901	19
12487953	12488699	10
12489235	12489449	2
12489975	12490791	8
12491343	12491548	3
12492242	12492242	1
12492786	12493279	3
12494272	12495308	8
12495839	12497164	12
12497716	12498418	3
12498955	12499030	2
12499700	12499712	2
12500583	12502881	11
12503747	12504689	5
12505265	12506399	15
12507011	12507135	2
12507760	12509610	12
12510576	12510804	5
12512095	12512781	5
12513442	12514431	6
12515222	12515878	4
12516433	12517197	6
12519214	12521383	14
12522371	12522696	3
12523623	12523623	1
12524245	12524401	2
12525123	12529417	47
12529925	12532831	15
12533829	12534875	5
12535593	12535593	1
12536289	12536877	10
12537880	12538727	8
12539355	12542111	19
12543018	12543402	3
12544935	12545107	4
12545646	12545829	3
12546352	12547221	8
12547938	12548257	8
12549182	12550495	12
12551522	12552197	3
12552741	12553003	2
12553986	12554240	5
12555005	12555558	3
12556129	12556200	2
12556904	12557388	3
12558017	12558135	3
12559153	12559153	1
12559789	12562223	14
12563042	12563042	1
12563975	12566698	16
12567671	12568512	6
12569610	12569834	3
12570472	12571356	7
12572272	12572636	6
12573237	12573237	1
12574025	12574338	6
12574936	12575379	5
12575913	12575963	4
12576473	12576626	2
12577353	12579051	8
12579780	12580968	9
12581651	12581795	2
12582323	12584856	19
12585627	12585627	1
12586466	12586898	3
12587413	12587413	1
12588036	12588086	3
12588623	12590249	17
12590856	12590856	1
12591561	12594429	16
12595041	12595041	1
12595566	12601534	67
12602127	12602139	2
12602744	12602953	3
12603944	12603944	1
12604521	12605851	9
12606418	12606418	1
12607450	12609885	17
12610581	12612863	28
12613682	12615055	7
12615575	12621717	37
12622270	12623032	3
12623738	12624402	3
12625111	12625787	6
12626591	12626811	2
12627371	12627560	3
12628236	12628236	1
12628880	12631382	14
12632438	12632625	3
12633426	12634372	17
12635357	12638316	19
12638862	12638941	2
12639677	12640991	14
12641602	12642866	6
12643675	12644163	5
12644796	12645705	7
12646839	12647745	6
12648524	12648891	3
12649515	12651716	13
12652475	12653127	3
12654096	12656276	9
12656900	12658854	14
12659421	12661801	26
12662329	12663055	5
12663745	12664838	9
12665961	12667424	15
12667967	12668257	3
12668974	12669354	6
12670251	12671485	9
12672098	12672549	3
12673108	12673683	3
12674279	12674985	3
12676354	12678206	28
12678778	12681301	19
12682534	12684101	15
12684785	12686946	14
12687541	12688547	6
12689069	12689998	8
12690639	12691393	5
12691894	12692867	10
12693521	12694481	7
12695983	12696137	3
12696896	12698497	11
12699238	12699863	5
12700689	12700689	1
12701274	12701274	1
12701782	12705420	30
12706310	12706371	2
12707011	12707761	5
12708324	12711529	26
12712782	12713733	4
12714415	12716380	11
12717295	12717486	2
12717998	12717998	1
12718561	12718984	2
12719943	12719943	1
12720629	12722377	8
12722990	12722990	1
12723511	12725709	19
12726425	12727212	7
12728138	12730485	13
12731172	12732991	9
12733504	12735308	12
12736132	12736132	1
12736685	12738443	17
12739961	12740180	2
12741191	12741191	1
12741787	12742148	4
12743345	12746554	24
12747062	12748321	11
12748864	12756512	75
12757306	12759471	16
12760005	12761368	11
12761988	12762441	2
12763052	12769232	50
12769777	12771036	11
12771544	12778123	41
12778981	12778981	1
12779531	12780469	4
12781073	12781449	7
12782530	12782722	4
12783954	12784680	5
12785469	12786988	11
12787549	12788105	3
12788762	12788762	1
12789349	12791303	11
12791859	12792282	4
12792809	12796342	45
12797048	12797799	6
12798757	12798881	4
12799536	12800574	11
12801456	12803197	12
12804136	12806634	14
12807203	12807203	1
12807772	12807772	1
12808558	12809576	7
12810083	12810083	1
12810724	12811703	8
12812296	12812296	1
12814181	12816455	15
12816957	12819056	13
12819634	12820753	9
12821652	12823181	8
12824410	12824410	1
12825324	12826857	12
12827825	12828749	5
12829353	12831477	17
12831982	12832091	2
12834050	12834992	5
12835739	12835748	2
12836606	12838574	12
12839082	12839231	2
12839778	12839778	1
12840707	12841666	4
12842494	12847870	40
12848848	12851396	29
12852644	12853426	5
12853981	12855524	7
12856171	12856769	5
12857340	12857606	2
12858459	12858459	1
12859029	12860360	7
12860884	12862212	9
12862734	12868108	26
12868743	12869110	6
12870181	12870509	2
12871816	12871950	2
12872747	12874382	9
12875705	12876327	3
12876943	12879889	15
12881366	12882972	19
12883595	12884089	3
12884764	12888150	23
12888664	12889062	4
12889617	12889630	2
12890191	12897319	57
12897971	12897971	1
12898613	12898613	1
12899606	12901292	14
12902352	12902352	1
12903254	12906135	31
12906949	12907325	3
12908083	12908178	2
12908843	12909410	6
12910160	12910160	1
12910704	12911530	4
12912111	12912199	3
12912882	12912882	1
12913796	12920000	35
12920948	12920948	1
12921726	12921726	1
12922550	12925186	14
12926457	12926463	2
12927342	12927342	1
12928233	12929605	13
12931201	12931201	1
12932001	12932096	2
12932716	12935164	11
12935756	12935756	1
12936363	12936363	1
12937863	12937863	1
12939279	12939346	2
12940136	12941945	18
12942462	12943148	5
12943749	12945129	5
12945891	12945891	1
12946456	12947031	5
12947668	12951029	17
12952326	12955860	27
12956658	12956991	3
12957521	12957521	1
12959122	12959502	5
12960518	12961988	10
12962506	12962862	3
12963473	12963601	2
12964145	12965688	8
12966664	12966664	1
12967259	12967292	2
12967973	12967973	1
12968739	12970375	9
12971339	12971339	1
12972227	12973081	4
12973959	12975279	9
12975975	12978848	15
12979420	12982304	17
12983194	12984491	8
12985068	12985462	3
12986465	12988019	11
12988551	12989892	22
12990454	12991678	8
12992530	12994227	11
12995121	12996064	5
12996894	12997634	6
12998296	12998899	4
13000158	13000158	1
13000785	13001829	8
13002557	13004013	8
13004662	13006688	14
13007737	13008208	2
13009180	13016100	68
13016657	13018405	9
13019174	13019174	1
13019794	13021610	30
13022794	13022794	1
13023385	13024290	8
13025402	13025402	1
13026444	13028798	35
13029344	13032316	21
13032862	13038154	32
13038683	13039734	6
13040350	13040752	5
13041348	13052583	64
13054527	13054814	2
13055460	13056652	7
13057276	13062364	29
13063339	13064407	12
13065218	13073621	69
13074342	13075773	13
13076296	13076998	11
13077732	13079634	13
13080220	13081437	9
13082248	13082248	1
13082773	13084593	13
13085685	13088493	20
13089179	13090318	8
13090882	13094846	47
13095669	13095669	1
13096333	13096766	2
13097338	13099917	21
13100497	13101144	7
13101782	13103197	12
13103937	13108964	26
13110021	13111364	11
13111947	13111947	1
13112595	13112595	1
13114287	13125719	105
13126478	13133902	102
13134446	13137112	28
13137660	13139578	18
13140097	13140400	2
13141526	13141581	2
13142570	13143276	6
13143856	13144682	7
13145427	13146309	6
13147012	13147591	7
13148225	13148607	3
13149293	13149770	2
13150640	13153979	18
13154631	13155129	4
13155746	13156728	5
13157377	13157654	4
13158274	13158936	7
13159510	13161562	11
13162153	13162363	2
13163058	13163058	1
13163636	13164175	4
13165114	13166788	11
13168242	13169659	14
13171215	13171854	5
13172615	13175523	17
13176414	13176810	4
13177359	13177359	1
13178275	13178996	14
13179775	13180681	9
13181723	13181723	1
13182594	13182689	2
13183527	13185961	17
13186509	13189175	28
13189719	13197144	102
13197903	13209336	105
13211028	13211028	1
13211676	13211676	1
13212274	13213617	11
13214674	13219701	26
13220437	13221852	12
13222490	13223140	7
13223720	13226297	21
13226869	13227302	2
13227966	13227966	1
13228789	13232761	47
13233325	13234464	8
13235150	13237957	20
13239049	13240869	13
13241394	13241394	1
13242205	13243422	9
13244008	13245910	13
13246644	13247346	11
13247869	13249300	14
13250021	13258424	69
13259235	13260302	12
13261277	13266366	29
13266990	13268182	7
13268827	13269118	2
13271060	13276303	36
13276869	13282299	24
13282894	13283296	5
13283912	13284963	6
13285492	13290783	32
13291329	13294304	21
13294850	13294982	3
13295781	13301100	40
13301780	13301844	2
13302999	13303514	4
13304173	13304451	9
13305004	13309566	42
13310226	13310575	4
13311503	13314333	16
13315066	13315692	3
13316275	13316275	1
13317039	13317259	2
13317793	13319007	9
13319682	13320038	2
13320639	13321108	4
13321631	13323613	34
13324139	13324466	3
13325408	13325408	1
13326324	13327044	8
13327787	13328115	6
13328845	13330818	17
13332027	13333024	6
13333546	13333672	2
13334428	13334449	2
13335023	13335407	3
13335990	13337867	15
13338389	13338389	1
13339129	13339129	1
13339887	13339908	2
13340676	13340676	1
13341471	13342860	7
13343417	13344421	10
13345226	13345502	4
13346237	13347088	4
13348113	13348228	2
13348783	13349173	3
13350186	13351088	6
13351905	13352883	6
13353567	13353915	2
13354640	13354640	1
13355514	13355996	4
13356768	13356768	1
13357605	13360858	25
13361997	13364282	22
13365021	13367415	18
13368854	13370088	9
13370947	13372586	11
13373147	13376336	18
13376923	13378114	9
13378960	13379739	5
13380727	13380727	1
13381477	13382268	6
13382945	13382945	1
13383772	13385734	28
13386589	13388428	15
13389281	13390457	10
13391025	13391025	1
13391600	13392253	8
13393428	13395105	14
13395675	13396361	5
13397597	13397776	2
13398708	13398780	2
13399372	13400953	11
13401460	13403008	5
13403742	13405569	16
13406239	13408872	18
13409761	13409761	1
13410797	13413114	13
13413862	13415056	5
13416177	13416616	4
13417633	13419637	21
13420260	13420732	5
13421546	13422102	3
13422771	13424428	9
13424931	13426511	9
13427036	13427897	19
13428411	13428411	1
13429774	13430898	8
13431467	13434259	16
13435032	13435032	1
13435680	13435680	1
13436560	13437871	5
13439069	13439069	1
13439694	13444865	51
13445510	13445510	1
13446091	13446257	3
13448093	13448093	1
13448593	13450804	10
13452355	13452355	1
13452856	13453842	7
13454703	13455318	7
13456094	13457794	10
13458826	13460851	13
13461806	13462490	5
13463406	13463497	2
13464264	13468443	55
13469825	13470890	24
13472023	13472769	4
13473295	13474000	6
13474799	13475828	8
13476467	13477695	10
13478317	13480355	12
13480902	13481646	8
13482168	13482168	1
13482749	13483175	2
13484152	13484152	1
13484670	13485206	5
13485805	13486446	5
13487439	13488370	5
13488922	13490244	12
13490935	13491375	2
13492022	13492449	4
13492973	13493278	25
13494222	13495545	9
13496220	13496664	4
13497701	13498008	3
13498513	13499629	11
13502175	13503500	24
13504065	13504805	28
13505310	13507842	22
13508384	13515779	57
13516509	13517350	6
13517899	13517899	1
13518432	13518432	1
13519297	13521494	14
13522009	13522009	1
13523267	13524748	14
13525303	13525856	5
13526442	13526711	3
13527467	13527467	1
13528558	13529245	10
13529907	13530253	3
13530866	13532696	9
13533592	13533598	2
13534203	13535202	6
13535884	13540473	29
13541255	13542419	6
13543125	13543460	2
13544087	13544087	1
13544798	13545144	2
13545977	13545977	1
13546716	13547973	10
13548644	13550390	9
13551217	13551560	3
13552102	13555659	26
13556289	13561413	30
13562007	13563410	8
13564061	13565245	5
13566418	13566569	2
13568166	13569037	7
13570086	13570086	1
13570779	13572490	11
13573487	13573502	2
13574143	13575855	8
13576370	13576641	2
13577144	13577144	1
13577740	13577870	3
13578791	13579851	5
13581098	13581098	1
13581680	13582872	8
13583566	13583980	7
13585438	13585503	3
13586398	13586505	2
13587163	13587201	3
13587830	13588536	5
13589048	13590679	9
13591314	13591440	3
13592005	13592034	2
13592641	13592641	1
13593180	13593351	2
13594352	13595885	25
13596665	13599875	33
13600641	13601927	9
13602584	13602584	1
13603174	13604326	13
13605625	13607494	10
13608169	13608514	4
13609335	13610953	12
13611635	13611635	1
13612908	13612908	1
13613451	13613558	3
13614061	13616510	49
13617030	13617030	1
13617675	13618715	8
13619535	13621640	16
13622410	13622584	5
13623136	13623136	1
13623810	13624635	9
13625233	13625233	1
13626315	13628099	13
13628798	13630249	8
13631267	13633449	10
13634098	13634291	4
13634808	13635165	3
13636240	13639328	18
13640094	13640786	4
13641532	13641785	3
13642308	13642734	3
13643244	13644671	7
13645282	13645730	2
13646254	13650122	60
13651252	13652947	13
13653653	13654324	6
13654954	13654954	1
13656406	13660104	27
13660632	13660632	1
13661218	13661935	8
13662452	13663949	9
13664471	13665668	8
13666192	13666897	7
13667448	13667448	1
13667990	13669628	14
13670293	13670293	1
13671076	13672263	9
13672936	13674204	11
13674863	13676832	16
13677378	13677869	7
13678636	13679443	5
13680249	13682882	29
13683444	13686207	39
13687265	13687549	3
13688235	13688606	2
13689138	13689907	4
13691506	13696845	39
13697382	13698625	8
13699420	13699744	3
13700466	13706850	63
13707923	13710159	15
13711345	13711345	1
13712200	13714332	11
13714905	13714905	1
13715418	13716479	25
13716984	13716984	1
13717558	13717708	3
13718233	13718371	3
13719022	13720049	5
13720647	13721749	8
13722509	13722578	2
13723162	13724336	6
13725064	13727970	38
13728992	13729613	6
13730352	13730809	5
13731703	13732410	3
13733240	13735160	21
13735664	13737001	11
13738154	13738154	1
13739170	13739941	5
13740880	13741844	20
13742348	13742939	5
13743863	13743863	1
13744774	13748569	24
13749213	13749213	1
13749988	13751038	8
13751670	13752148	5
13752801	13753168	5
13754411	13754784	4
13755935	13757065	6
13757879	13761043	17
13761676	13761676	1
13762569	13762569	1
13763196	13765781	20
13766842	13767087	3
13768004	13768004	1
13768512	13773377	48
13774164	13774736	6
13775481	13775481	1
13776092	13778230	15
13778966	13779961	8
13780518	13780563	4
13781150	13781150	1
13781766	13783290	23
13784744	13788979	24
13789744	13789970	2
13790472	13791691	5
13792933	13794752	31
13795393	13795921	4
13796723	13798791	25
13799354	13803403	20
13804339	13805223	10
13805970	13808367	15
13809327	13809679	7
13810496	13810729	3
13811524	13812473	6
13813016	13813765	6
13814357	13814423	2
13815069	13815798	4
13816672	13817490	10
13818143	13818798	5
13819376	13821209	11
13821736	13824257	25
13824933	13824933	1
13825438	13829223	36
13830358	13831546	7
13832177	13832657	5
13833200	13833727	5
13834649	13839515	24
13840247	13840283	2
13840909	13842113	7
13842729	13844879	18
13845702	13845838	3
13846698	13846742	3
13847747	13849385	11
13849948	13850466	5
13851238	13856397	50
13856973	13859087	16
13859657	13863475	31
13864627	13865016	3
13865732	13865863	2
13866896	13867643	10
13868177	13869463	10
13870182	13870850	4
13871987	13871987	1
13872502	13873274	6
13873896	13874404	3
13875606	13884297	113
13885105	13885276	3
13885805	13888678	15
13889398	13889891	6
13890726	13890917	3
13891937	13893284	11
13894075	13894273	4
13894791	13895166	4
13896099	13897118	9
13898008	13899429	6
13900146	13901170	6
13901954	13901954	1
13902525	13902695	2
13903489	13904201	13
13905062	13905062	1
13905575	13906655	4
13907534	13908499	7
13909089	13909528	4
13910151	13914542	80
13915079	13916305	8
13916892	13918348	9
13919140	13919712	5
13920262	13922116	14
13922731	13922759	2
13923439	13923658	3
13924240	13925408	6
13925944	13926246	5
13926811	13929218	14
13929886	13938217	104
13939105	13939723	4
13940225	13942424	43
13943222	13943222	1
13943798	13947259	66
13948284	13950322	11
13950835	13954247	22
13955172	13956674	7
13957269	13960288	23
13961333	13961333	1
13962010	13962108	2
13962845	13963604	6
13964234	13964333	2
13964925	13965945	5
13966764	13969438	19
13969961	13971651	11
13972179	13972448	2
13973374	13974432	8
13975153	13975247	2
13975801	13979539	28
13980503	13981089	4
13981634	13982044	4
13982686	13982803	2
13983536	13983536	1
13984103	13985063	4
13985806	13987458	7
13988107	13990831	19
13991509	13992717	9
13993331	13993513	2
13994565	13995634	5
13996666	13997272	5
13997863	13997863	1
13998572	13998826	5
13999477	13999724	4
14000311	14001707	10
14002210	14003092	11
14003860	14006963	17
14007638	14008511	11
14009697	14009714	2
14010438	14010540	2
14011090	14012142	11
14012747	14013565	4
14014266	14014266	1
14014837	14015193	4
14015744	14016248	3
14017086	14017949	8
14018985	14019270	2
14019775	14020756	5
14021368	14025106	24
14025674	14029391	51
14029989	14030516	6
14032093	14032596	4
14033443	14033526	2
14034262	14036474	22
14037287	14037993	5
14038844	14040526	12
14041441	14041441	1
14042694	14042694	1
14043314	14043314	1
14044509	14044736	2
14045660	14046599	8
14047105	14047343	3
14048053	14049777	12
14050710	14051035	23
14052164	14053427	14
14053966	14056900	24
14057411	14058240	4
14058878	14063659	47
14064531	14065293	8
14066398	14066398	1
14067084	14069001	15
14069597	14072264	17
14073505	14074689	13
14075545	14075776	2
14076350	14077057	3
14078365	14078436	2
14078996	14079944	5
14080533	14080533	1
14081365	14081450	2
14081969	14082608	8
14083235	14084522	9
14085435	14086113	5
14086644	14092170	30
14092847	14092847	1
14093826	14093826	1
14094529	14099728	51
14101257	14101472	3
14102750	14103331	4
14104496	14105218	5
14106479	14106976	3
14107673	14109525	17
14110676	14111474	7
14112532	14112740	3
14113337	14114007	6
14114618	14115541	6
14116890	14118034	8
14118542	14119491	5
14121145	14122374	9
14122902	14124314	7
14125335	14125675	5
14126177	14127878	11
14129969	14130362	2
14131202	14131389	2
14132311	14133438	7
14134113	14134113	1
14134856	14134976	4
14136301	14138195	8
14139017	14140049	8
14140595	14142318	15
14143085	14143517	7
14145213	14146187	7
14146761	14149192	24
14150062	14150062	1
14150579	14151652	24
14152490	14155607	17
14156169	14159216	22
14159740	14160271	4
14161184	14161582	4
14162278	14162617	2
14163203	14165771	15
14166392	14166551	2
14167390	14167718	2
14168332	14169134	5
14169647	14171771	18
14172641	14173715	6
14174356	14175036	4
14175658	14176054	4
14176653	14178518	8
14179202	14179844	4
14180799	14182527	16
14183138	14183138	1
14183715	14185701	14
14186479	14188404	13
14189111	14189954	3
14190896	14193818	20
14194328	14194328	1
14195432	14197937	32
14199263	14199355	2
14200976	14201361	5
14201885	14206343	24
14207181	14207181	1
14207833	14208437	7
14208943	14209873	6
14210794	14210859	2
14211756	14214237	20
14214899	14217223	20
14217809	14220186	13
14220851	14220909	2
14221505	14221643	3
14222162	14223553	8
14224379	14226173	7
14227159	14227955	4
14228547	14231677	26
14232243	14232639	3
14233352	14235311	10
14236362	14236362	1
14237000	14237467	6
14238563	14238699	3
14239307	14239391	2
14239893	14240311	2
14240866	14240995	2
14241796	14242494	4
14243655	14243655	1
14244300	14246665	21
14247529	14247930	2
14248447	14248663	3
14249517	14250482	10
14251031	14251076	2
14253007	14253968	8
14254490	14254514	2
14255058	14255621	3
14256617	14259338	16
14260299	14260299	1
14261084	14262111	21
14262897	14263864	9
14264437	14267489	22
14268321	14268451	3
14268952	14269186	4
14270255	14273548	16
14274363	14275639	14
14276807	14276932	2
14277539	14278642	5
14279242	14279402	3
14280013	14280013	1
14280664	14281907	11
14283119	14283596	2
14284298	14284664	2
14285738	14286884	17
14287720	14287720	1
14288243	14290234	16
14291054	14291815	8
14292599	14293424	13
14293948	14293948	1
14294460	14295832	13
14296367	14301958	41
14302465	14305041	48
14305585	14307245	8
14308063	14311054	18
14311807	14313313	16
14313899	14315004	8
14315993	14320835	28
14322058	14322178	2
14322717	14323189	5
14324200	14325195	8
14325770	14330274	39
14330774	14333712	16
14334363	14337941	25
14338589	14339996	8
14340667	14346045	35
14346670	14353904	66
14354973	14356824	14
14357397	14358325	8
14359214	14360854	11
14361534	14361732	4
14362367	14363652	23
14364429	14364429	1
14365386	14368778	38
14369347	14369548	3
14370160	14371074	7
14371622	14371977	3
14372515	14373689	6
14375040	14375772	7
14376309	14377860	10
14378782	14382739	27
14383257	14390917	95
14391418	14394872	26
14395593	14396252	8
14396752	14397872	13
14398640	14399632	6
14400909	14403044	14
14403853	14408381	26
14408914	14410617	13
14411335	14412150	5
14413025	14413578	4
14415447	14415982	4
14416682	14422080	38
14422705	14459530	934
14460175	14463042	25
14463698	14464000	2
14465135	14467310	26
14467951	14470737	22
14472069	14475061	23
14475589	14486675	189
14487191	14494933	57
14496069	14498601	32
14499249	14499249	1
14500027	14500983	10
14501644	14502344	8
14503518	14504688	14
14505321	14506880	14
14507453	14521866	214
14522378	14522483	3
14522984	14525330	20
14525975	14526057	2
14526940	14531110	28
14531624	14533120	9
14534138	14534698	9
14535324	14535779	4
14536382	14537106	6
14537669	14537901	3
14538696	14541765	18
14542370	14543995	10
14544590	14544937	6
14545659	14546420	5
14547130	14547130	1
14547952	14548886	8
14549683	14550136	3
14550734	14551733	6
14552453	14552684	3
14553327	14559441	39
14560371	14562542	17
14563365	14565101	18
14565722	14568829	21
14569850	14573997	24
14574595	14575002	5
14575517	14580444	44
14581047	14583547	16
14584163	14587244	20
14587920	14588237	4
14588847	14590097	9
14590627	14593999	24
14595201	14601157	62
14601681	14602127	3
14602773	14603172	8
14603744	14611157	58
14611784	14611784	1
14612360	14616303	34
14616982	14628311	117
14629293	14630261	9
14630781	14631173	4
14631743	14631743	1
14632375	14634321	19
14634989	14636289	11
14636885	14637745	7
14638412	14641767	34
14642802	14643168	5
14643993	14644079	2
14644703	14645696	10
14646206	14646539	4
14647142	14647142	1
14647796	14648467	5
14649275	14650763	23
14652406	14655149	15
14655732	14656716	7
14657318	14659348	14
14660394	14661109	5
14661943	14662005	2
14662567	14662567	1
14663125	14663968	6
14664487	14665401	10
14666025	14668556	20
14669079	14669338	2
14670005	14672441	23
14672988	14679823	110
14680344	14683330	19
14683965	14684163	3
14684921	14684921	1
14686305	14690581	37
14691340	14691858	6
14692439	14694625	16
14695238	14698625	32
14699149	14702343	45
14702892	14704439	8
14705005	14706019	5
14706651	14709598	23
14710119	14710238	7
14710793	14712211	9
14712888	14714638	14
14715218	14717291	15
14717849	14722208	38
14722730	14723489	9
14724088	14724108	3
14724688	14727157	46
14727747	14728598	9
14729673	14730174	6
14730710	14731275	6
14732638	14733239	5
14733779	14737800	36
14738722	14740747	16
14741532	14746955	30
14747547	14756409	85
14756952	14768361	108
14769253	14771364	29
14771997	14773304	13
14774229	14777459	33
14778041	14781123	24
14781738	14782299	3
14782821	14783878	26
14784519	14787734	19
14788262	14788355	2
14789269	14790524	21
14791150	14802473	114
14803142	14841135	361
14841805	14853128	114
14853754	14855009	21
14855923	14856016	2
14856544	14859761	19
14860402	14861459	26
14861983	14862544	3
14863183	14866265	24
14866847	14870077	33
14871002	14872309	13
14872942	14875053	29
14875945	14887350	109
14887893	14896759	83
14897351	14899628	11
14900168	14902775	18
14903560	14905585	16
14906507	14910528	36
14911068	14911669	5
14913032	14913597	6
14914133	14914634	6
14915709	14916560	9
14917150	14920219	50
14920821	14921580	9
14922102	14926461	38
14927019	14929092	15
14929672	14931422	14
14932099	14933517	9
14934072	14934191	7
14934712	14937659	23
14938291	14939305	5
14939871	14941418	8
14941967	14945161	45
14945685	14949072	32
14949685	14951869	16
14952450	14952968	6
14953727	14958003	37
14959387	14959387	1
14960146	14960344	3
14960979	14963965	19
14964486	14971321	110
14971868	14974304	23
14974971	14975230	2
14975753	14978284	20
14978908	14979822	10
14980341	14981184	6
14981742	14981742	1
14982304	14982366	2
14983200	14983915	5
14984961	14986991	14
14987593	14988577	7
14989160	14991903	15
14993546	14995034	23
14995842	14996513	5
14997167	14997167	1
14997770	14998103	4
14998613	14999606	10
15000230	15000316	2
15001141	15001507	5
15002541	15005896	34
15006563	15007423	7
15008019	15009319	11
15009987	15011933	19
15012565	15012565	1
15013135	15013527	4
15014047	15015015	9
15015997	15027326	117
15028005	15031948	34
15032524	15032524	1
15033151	15040565	59
15041138	15041537	8
15042184	15042630	3
15043154	15049110	62
15050312	15053684	24
15054214	15055464	9
15056074	15056391	4
15057067	15060150	20
15060766	15063266	16
15063869	15068796	43
15069311	15069718	5
15070316	15074463	24
15075484	15078591	21
15079212	15080948	18
15081771	15084335	19
15084872	15090986	38
15091629	15091860	3
15092580	15093579	6
15094177	15094630	3
15095427	15096361	8
15097183	15097183	1
15097893	15098654	5
15099376	15099723	5
15100318	15101943	10
15102548	15105617	18
15106412	15106644	3
15107207	15107931	6
15108534	15108989	4
15109615	15110175	9
15111193	15112686	9
15113200	15117370	28
15118253	15118335	2
15118980	15121326	20
15121827	15121932	3
15122444	15136854	215
15137427	15138986	14
15139619	15140789	14
15141963	15142664	8
15143325	15144281	10
15145059	15145059	1
15145707	15148238	32
15149374	15157116	57
15157632	15168717	191
15169245	15172237	23
15173569	15176355	22
15176996	15179171	26
15180306	15180608	2
15181264	15184131	25
15184776	15221604	934
15222229	15227629	38
15228329	15228864	4
15230733	15231286	4
15232161	15232976	5
15233694	15235397	13
15235930	15240458	26
15241267	15243402	13
15244679	15245671	6
15246439	15247559	13
15248059	15248718	8
15249439	15252893	26
15253394	15261054	96
15261572	15265521	27
15266443	15267994	9
15268531	15269263	7
15270614	15271788	6
15272326	15272681	3
15273229	15274143	7
15274755	15274956	3
15275525	15278919	39
15279876	15279876	1
15280653	15281938	23
15282574	15282772	4
15283452	15285092	11
15285981	15286909	8
15287482	15289333	14
15290402	15297636	66
15298261	15303639	35
15304310	15305717	8
15306365	15309943	25
15310594	15313530	16
15314030	15318534	39
15319109	15319204	2
15319820	15322181	25
15322763	15324042	15
15324663	15325963	14
15326767	15327816	9
15328334	15328916	5
15329527	15330582	7
15331518	15334637	19
15335275	15335298	2
15335836	15345612	78
15346130	15347210	12
15347916	15349458	14
15350160	15353461	32
15354032	15354032	1
15354588	15358205	21
15358742	15359452	6
15360114	15362568	38
15363093	15367921	31
15369617	15374786	57
15375829	15376318	8
15377016	15377028	2
15377741	15378280	8
15378861	15379278	4
15379884	15381960	16
15382906	15385240	19
15385770	15387012	8
15387839	15389435	16
15389937	15389978	2
15390788	15393597	16
15394135	15394263	3
15394858	15401102	62
15401700	15401909	5
15402562	15402619	2
15403135	15403783	7
15404355	15407625	22
15408370	15411512	26
15412069	15413051	8
15413737	15415391	10
15415906	15417540	13
15418060	15424692	52
15425300	15428351	33
15429104	15431122	22
