START	END	SITES
12161575	12162942	16
12163560	12163990	3
12164853	12165755	9
12166845	12174088	47
12174855	12178920	27
12179472	12179735	2
12180590	12180726	2
12181253	12182555	9
12183102	12183103	1
12183610	12184038	4
12184928	12186931	9
12188230	12193366	35
12194331	12194902	5
12195984	12196323	7
12196883	12198317	12
12198992	12199610	7
12200423	12204432	20
12205017	12205317	6
12205863	12206628	7
12207210	12207809	5
12208515	12210618	14
12211360	12214105	19
12214802	12218937	43
12219551	12220689	6
12221467	12226871	93
12227552	12231582	31
12232235	12232588	26
12233194	12236873	28
12238058	12239940	12
12240631	12240632	1
12241276	12243290	12
12243797	12247435	16
12248385	12248572	3
12249125	12249444	3
12249963	12249992	3
12250774	12250857	2
12251530	12251536	2
12252314	12252315	1
12253053	12256314	17
12256958	12258078	10
12258599	12259672	6
12260948	12261426	3
12262087	12263051	10
12263620	12274209	67
12275409	12277486	23
12278167	12278937	6
12279499	12280333	5
12281057	12281675	6
12282581	12283815	10
12284481	12285413	5
12286126	12287215	9
12288376	12288515	3
12289242	12291623	18
12292359	12298694	55
12299284	12305205	49
12305714	12306027	5
12306636	12306637	1
12307204	12307981	6
12308541	12312033	28
12312548	12314647	22
12315411	12315961	5
12316462	12327205	202
12327986	12329972	22
12330603	12330613	2
12331144	12331784	6
12332363	12332364	1
12333042	12336269	29
12336777	12338922	33
12339669	12342416	30
12343228	12344613	8
12345294	12346074	6
12346609	12354037	54
12354919	12354936	2
12356038	12358349	24
12359214	12364091	37
12364778	12367123	13
12367840	12367841	1
12369063	12371245	14
12372146	12372184	2
12372697	12373151	4
12373986	12373990	2
12374580	12377502	18
12378030	12378387	2
12379310	12379548	5
12380052	12380891	10
12381411	12382193	10
12382711	12383136	7
12383985	12384099	3
12384827	12389135	28
12389820	12390059	3
12390784	12391783	11
12393578	12394003	4
12394572	12395568	9
12396499	12396614	3
12397332	12398047	6
12398636	12399012	2
12399513	12399514	1
12400083	12408857	72
12410259	12410260	1
12410787	12415652	27
12416259	12416462	4
12417067	12417068	1
12417710	12419136	14
12419666	12425003	43
12425765	12426915	6
12427510	12428083	5
12429011	12431745	18
12432662	12433547	10
12434710	12436073	9
12436828	12439027	15
12440104	12441162	6
12441798	12441898	2
12442514	12443453	11
12444199	12444320	3
12445470	12445910	4
12446423	12446617	4
12447207	12447859	5
12448827	12448828	1
12449347	12449348	1
12450080	12450851	9
12451388	12451966	3
12452502	12453650	6
12454361	12461461	52
12462454	12465008	42
12465731	12465732	1
12467535	12474227	37
12474732	12474733	1
12475275	12476419	8
12477308	12477548	2
12478389	12478916	5
12479465	12482087	25
12483026	12483770	6
12485212	12486902	19
12487953	12488700	10
12489235	12489450	2
12489975	12490792	8
12491343	12491549	3
12492242	12492243	1
12492786	12493280	3
12494272	12495309	8
12495839	12497165	12
12497716	12498419	3
12498955	12499031	2
12499700	12499713	2
12500583	12502882	11
12503747	12504690	5
12505265	12506400	15
12507011	12507136	2
12507760	12509611	12
12510576	12510805	5
12512095	12512782	5
12513442	12514432	6
12515222	12515879	4
12516433	12517198	6
12519214	12521384	14
12522371	12522697	3
12523623	12523624	1
12524245	12524402	2
12525123	12529418	47
12529925	12532832	15
12533829	12534876	5
12535593	12535594	1
12536289	12536878	10
12537880	12538728	8
12539355	12542112	19
12543018	12543403	3
12544935	12545108	4
12545646	12545830	3
12546352	12547222	8
12547938	12548258	8
12549182	12550496	12
12551522	12552198	3
12552741	12553004	2
12553986	12554241	5
12555005	12555559	3
12556129	12556201	2
12556904	12557389	3
12558017	12558136	3
12559153	12559154	1
12559789	12562224	14
12563042	12563043	1
12563975	12566699	16
12567671	12568513	6
12569610	12569835	3
12570472	12571357	7
12572272	12572637	6
12573237	12573238	1
12574025	12574339	6
12574936	12575380	5
12575913	12575964	4
12576473	12576627	2
12577353	12579052	8
12579780	12580969	9
12581651	12581796	2
12582323	12584857	19
12585627	12585628	1
12586466	12586899	3
12587413	12587414	1
12588036	12588087	3
12588623	12590250	17
12590856	12590857	1
12591561	12594430	16
12595041	12595042	1
12595566	12601535	67
12602127	12602140	2
12602744	12602954	3
12603944	12603945	1
12604521	12605852	9
12606418	12606419	1
12607450	12609886	17
12610581	12612864	28
12613682	12615056	7
12615575	12621718	37
12622270	12623033	3
12623738	12624403	3
12625111	12625788	6
12626591	12626812	2
12627371	12627561	3
12628236	12628237	1
12628880	12631383	14
12632438	12632626	3
12633426	12634373	17
12635357	12638317	19
12638862	12638942	2
12639677	12640992	14
12641602	12642867	6
12643675	12644164	5
12644796	12645706	7
12646839	12647746	6
12648524	12648892	3
12649515	12651717	13
12652475	12653128	3
12654096	12656277	9
12656900	12658855	14
12659421	12661802	26
12662329	12663056	5
12663745	12664839	9
12665961	12667425	15
12667967	12668258	3
12668974	12669355	6
12670251	12671486	9
12672098	12672550	3
12673108	12673684	3
12674279	12674986	3
12676354	12678207	28
12678778	12681302	19
12682534	12684102	15
12684785	12686947	14
12687541	12688548	6
12689069	12689999	8
12690639	12691394	5
12691894	12692868	10
12693521	12694482	7
12695983	12696138	3
12696896	12698498	11
12699238	12699864	5
12700689	12700690	1
12701274	12701275	1
12701782	12705421	30
12706310	12706372	2
12707011	12707762	5
12708324	12711530	26
12712782	12713734	4
12714415	12716381	11
12717295	12717487	2
12717998	12717999	1
12718561	12718985	2
12719943	12719944	1
12720629	12722378	8
12722990	12722991	1
12723511	12725710	19
12726425	12727213	7
12728138	12730486	13
12731172	12732992	9
12733504	12735309	12
12736132	12736133	1
12736685	12738444	17
12739961	12740181	2
12741191	12741192	1
12741787	12742149	4
12743345	12746555	24
12747062	12748322	11
12748864	12756513	75
12757306	12759472	16
12760005	12761369	11
12761988	12762442	2
12763052	12769233	50
12769777	12771037	11
12771544	12778124	41
12778981	12778982	1
12779531	12780470	4
12781073	12781450	7
12782530	12782723	4
12783954	12784681	5
12785469	12786989	11
12787549	12788106	3
12788762	12788763	1
12789349	12791304	11
12791859	12792283	4
12792809	12796343	45
12797048	12797800	6
12798757	12798882	4
12799536	12800575	11
12801456	12803198	12
12804136	12806635	14
12807203	12807204	1
12807772	12807773	1
12808558	12809577	7
12810083	12810084	1
12810724	12811704	8
12812296	12812297	1
12814181	12816456	15
12816957	12819057	13
12819634	12820754	9
12821652	12823182	8
12824410	12824411	1
12825324	12826858	12
12827825	12828750	5
12829353	12831478	17
12831982	12832092	2
12834050	12834993	5
12835739	12835749	2
12836606	12838575	12
12839082	12839232	2
12839778	12839779	1
12840707	12841667	4
12842494	12847871	40
12848848	12851397	29
12852644	12853427	5
12853981	12855525	7
12856171	12856770	5
12857340	12857607	2
12858459	12858460	1
12859029	12860361	7
12860884	12862213	9
12862734	12868109	26
12868743	12869111	6
12870181	12870510	2
12871816	12871951	2
12872747	12874383	9
12875705	12876328	3
12876943	12879890	15
12881366	12882973	19
12883595	12884090	3
12884764	12888151	23
12888664	12889063	4
12889617	12889631	2
12890191	12897320	57
12897971	12897972	1
12898613	12898614	1
12899606	12901293	14
12902352	12902353	1
12903254	12906136	31
12906949	12907326	3
12908083	12908179	2
12908843	12909411	6
12910160	12910161	1
12910704	12911531	4
12912111	12912200	3
12912882	12912883	1
12913796	12920001	35
12920948	12920949	1
12921726	12921727	1
12922550	12925187	14
12926457	12926464	2
12927342	12927343	1
12928233	12929606	13
12931201	12931202	1
12932001	12932097	2
12932716	12935165	11
12935756	12935757	1
12936363	12936364	1
12937863	12937864	1
12939279	12939347	2
12940136	12941946	18
12942462	12943149	5
12943749	12945130	5
12945891	12945892	1
12946456	12947032	5
12947668	12951030	17
12952326	12955861	27
12956658	12956992	3
12957521	12957522	1
12959122	12959503	5
12960518	12961989	10
12962506	12962863	3
12963473	12963602	2
12964145	12965689	8
12966664	12966665	1
12967259	12967293	2
12967973	12967974	1
12968739	12970376	9
12971339	12971340	1
12972227	12973082	4
12973959	12975280	9
12975975	12978849	15
12979420	12982305	17
12983194	12984492	8
12985068	12985463	3
12986465	12988020	11
12988551	12989893	22
12990454	12991679	8
12992530	12994228	11
12995121	12996065	5
12996894	12997635	6
12998296	12998900	4
13000158	13000159	1
13000785	13001830	8
13002557	13004014	8
13004662	13006689	14
13007737	13008209	2
13009180	13016101	68
13016657	13018406	9
13019174	13019175	1
13019794	13021611	30
13022794	13022795	1
13023385	13024291	8
13025402	13025403	1
13026444	13028799	35
13029344	13032317	21
13032862	13038155	32
13038683	13039735	6
13040350	13040753	5
13041348	13052584	64
13054527	13054815	2
13055460	13056653	7
13057276	13062365	29
13063339	13064408	12
13065218	13073622	69
13074342	13075774	13
13076296	13076999	11
13077732	13079635	13
13080220	13081438	9
13082248	13082249	1
13082773	13084594	13
13085685	13088494	20
13089179	13090319	8
13090882	13094847	47
13095669	13095670	1
13096333	13096767	2
13097338	13099918	21
13100497	13101145	7
13101782	13103198	12
13103937	13108965	26
13110021	13111365	11
13111947	13111948	1
13112595	13112596	1
13114287	13125720	105
13126478	13133903	102
13134446	13137113	28
13137660	13139579	18
13140097	13140401	2
13141526	13141582	2
13142570	13143277	6
13143856	13144683	7
13145427	13146310	6
13147012	13147592	7
13148225	13148608	3
13149293	13149771	2
13150640	13153980	18
13154631	13155130	4
13155746	13156729	5
13157377	13157655	4
13158274	13158937	7
13159510	13161563	11
13162153	13162364	2
13163058	13163059	1
13163636	13164176	4
13165114	13166789	11
13168242	13169660	14
13171215	13171855	5
13172615	13175524	17
13176414	13176811	4
13177359	13177360	1
13178275	13178997	14
13179775	13180682	9
13181723	13181724	1
13182594	13182690	2
13183527	13185962	17
13186509	13189176	28
13189719	13197145	102
13197903	13209337	105
13211028	13211029	1
13211676	13211677	1
13212274	13213618	11
13214674	13219702	26
13220437	13221853	12
13222490	13223141	7
13223720	13226298	21
13226869	13227303	2
13227966	13227967	1
13228789	13232762	47
13233325	13234465	8
13235150	13237958	20
13239049	13240870	13
13241394	13241395	1
13242205	13243423	9
13244008	13245911	13
13246644	13247347	11
13247869	13249301	14
13250021	13258425	69
13259235	13260303	12
13261277	13266367	29
13266990	13268183	7
13268827	13269119	2
13271060	13276304	36
13276869	13282300	24
13282894	13283297	5
13283912	13284964	6
13285492	13290784	32
13291329	13294305	21
13294850	13294983	3
13295781	13301101	40
13301780	13301845	2
13302999	13303515	4
13304173	13304452	9
13305004	13309567	42
13310226	13310576	4
13311503	13314334	16
13315066	13315693	3
13316275	13316276	1
13317039	13317260	2
13317793	13319008	9
13319682	13320039	2
13320639	13321109	4
13321631	13323614	34
13324139	13324467	3
13325408	13325409	1
13326324	13327045	8
13327787	13328116	6
13328845	13330819	17
13332027	13333025	6
13333546	13333673	2
13334428	13334450	2
13335023	13335408	3
13335990	13337868	15
13338389	13338390	1
13339129	13339130	1
13339887	13339909	2
13340676	13340677	1
13341471	13342861	7
13343417	13344422	10
13345226	13345503	4
13346237	13347089	4
13348113	13348229	2
13348783	13349174	3
13350186	13351089	6
13351905	13352884	6
13353567	13353916	2
13354640	13354641	1
13355514	13355997	4
13356768	13356769	1
13357605	13360859	25
13361997	13364283	22
13365021	13367416	18
13368854	13370089	9
13370947	13372587	11
13373147	13376337	18
13376923	13378115	9
13378960	13379740	5
13380727	13380728	1
13381477	13382269	6
13382945	13382946	1
13383772	13385735	28
13386589	13388429	15
13389281	13390458	10
13391025	13391026	1
13391600	13392254	8
13393428	13395106	14
13395675	13396362	5
13397597	13397777	2
13398708	13398781	2
13399372	13400954	11
13401460	13403009	5
13403742	13405570	16
13406239	13408873	18
13409761	13409762	1
13410797	13413115	13
13413862	13415057	5
13416177	13416617	4
13417633	13419638	21
13420260	13420733	5
13421546	13422103	3
13422771	13424429	9
13424931	13426512	9
13427036	13427898	19
13428411	13428412	1
13429774	13430899	8
13431467	13434260	16
13435032	13435033	1
13435680	13435681	1
13436560	13437872	5
13439069	13439070	1
13439694	13444866	51
13445510	13445511	1
13446091	13446258	3
13448093	13448094	1
13448593	13450805	10
13452355	13452356	1
13452856	13453843	7
13454703	13455319	7
13456094	13457795	10
13458826	13460852	13
13461806	13462491	5
13463406	13463498	2
13464264	13468444	55
13469825	13470891	24
13472023	13472770	4
13473295	13474001	6
13474799	13475829	8
13476467	13477696	10
13478317	13480356	12
13480902	13481647	8
13482168	13482169	1
13482749	13483176	2
13484152	13484153	1
13484670	13485207	5
13485805	13486447	5
13487439	13488371	5
13488922	13490245	12
13490935	13491376	2
13492022	13492450	4
13492973	13493279	25
13494222	13495546	9
13496220	13496665	4
13497701	13498009	3
13498513	13499630	11
13502175	13503501	24
13504065	13504806	28
13505310	13507843	22
13508384	13515780	57
13516509	13517351	6
13517899	13517900	1
13518432	13518433	1
13519297	13521495	14
13522009	13522010	1
13523267	13524749	14
13525303	13525857	5
13526442	13526712	3
13527467	13527468	1
13528558	13529246	10
13529907	13530254	3
13530866	13532697	9
13533592	13533599	2
13534203	13535203	6
13535884	13540474	29
13541255	13542420	6
13543125	13543461	2
13544087	13544088	1
13544798	13545145	2
13545977	13545978	1
13546716	13547974	10
13548644	13550391	9
13551217	13551561	3
13552102	13555660	26
13556289	13561414	30
13562007	13563411	8
13564061	13565246	5
13566418	13566570	2
13568166	13569038	7
13570086	13570087	1
13570779	13572491	11
13573487	13573503	2
13574143	13575856	8
13576370	13576642	2
13577144	13577145	1
13577740	13577871	3
13578791	13579852	5
13581098	13581099	1
13581680	13582873	8
13583566	13583981	7
13585438	13585504	3
13586398	13586506	2
13587163	13587202	3
13587830	13588537	5
13589048	13590680	9
13591314	13591441	3
13592005	13592035	2
13592641	13592642	1
13593180	13593352	2
13594352	13595886	25
13596665	13599876	33
13600641	13601928	9
13602584	13602585	1
13603174	13604327	13
13605625	13607495	10
13608169	13608515	4
13609335	13610954	12
13611635	13611636	1
13612908	13612909	1
13613451	13613559	3
13614061	13616511	49
13617030	13617031	1
13617675	13618716	8
13619535	13621641	16
13622410	13622585	5
13623136	13623137	1
13623810	13624636	9
13625233	13625234	1
13626315	13628100	13
13628798	13630250	8
13631267	13633450	10
13634098	13634292	4
13634808	13635166	3
13636240	13639329	18
13640094	13640787	4
13641532	13641786	3
13642308	13642735	3
13643244	13644672	7
13645282	13645731	2
13646254	13650123	60
13651252	13652948	13
13653653	13654325	6
13654954	13654955	1
13656406	13660105	27
13660632	13660633	1
13661218	13661936	8
13662452	13663950	9
13664471	13665669	8
13666192	13666898	7
13667448	13667449	1
13667990	13669629	14
13670293	13670294	1
13671076	13672264	9
13672936	13674205	11
13674863	13676833	16
13677378	13677870	7
13678636	13679444	5
13680249	13682883	29
13683444	13686208	39
13687265	13687550	3
13688235	13688607	2
13689138	13689908	4
13691506	13696846	39
13697382	13698626	8
13699420	13699745	3
13700466	13706851	63
13707923	13710160	15
13711345	13711346	1
13712200	13714333	11
13714905	13714906	1
13715418	13716480	25
13716984	13716985	1
13717558	13717709	3
13718233	13718372	3
13719022	13720050	5
13720647	13721750	8
13722509	13722579	2
13723162	13724337	6
13725064	13727971	38
13728992	13729614	6
13730352	13730810	5
13731703	13732411	3
13733240	13735161	21
13735664	13737002	11
13738154	13738155	1
13739170	13739942	5
13740880	13741845	20
13742348	13742940	5
13743863	13743864	1
13744774	13748570	24
13749213	13749214	1
13749988	13751039	8
13751670	13752149	5
13752801	13753169	5
13754411	13754785	4
13755935	13757066	6
13757879	13761044	17
13761676	13761677	1
13762569	13762570	1
13763196	13765782	20
13766842	13767088	3
13768004	13768005	1
13768512	13773378	48
13774164	13774737	6
13775481	13775482	1
13776092	13778231	15
13778966	13779962	8
13780518	13780564	4
13781150	13781151	1
13781766	13783291	23
13784744	13788980	24
13789744	13789971	2
13790472	13791692	5
13792933	13794753	31
13795393	13795922	4
13796723	13798792	25
13799354	13803404	20
13804339	13805224	10
13805970	13808368	15
13809327	13809680	7
13810496	13810730	3
13811524	13812474	6
13813016	13813766	6
13814357	13814424	2
13815069	13815799	4
13816672	13817491	10
13818143	13818799	5
13819376	13821210	11
13821736	13824258	25
13824933	13824934	1
13825438	13829224	36
13830358	13831547	7
13832177	13832658	5
13833200	13833728	5
13834649	13839516	24
13840247	13840284	2
13840909	13842114	7
13842729	13844880	18
13845702	13845839	3
13846698	13846743	3
13847747	13849386	11
13849948	13850467	5
13851238	13856398	50
13856973	13859088	16
13859657	13863476	31
13864627	13865017	3
13865732	13865864	2
13866896	13867644	10
13868177	13869464	10
13870182	13870851	4
13871987	13871988	1
13872502	13873275	6
13873896	13874405	3
13875606	13884298	113
13885105	13885277	3
13885805	13888679	15
13889398	13889892	6
13890726	13890918	3
13891937	13893285	11
13894075	13894274	4
13894791	13895167	4
13896099	13897119	9
13898008	13899430	6
13900146	13901171	6
13901954	13901955	1
13902525	13902696	2
13903489	13904202	13
13905062	13905063	1
13905575	13906656	4
13907534	13908500	7
13909089	13909529	4
13910151	13914543	80
13915079	13916306	8
13916892	13918349	9
13919140	13919713	5
13920262	13922117	14
13922731	13922760	2
13923439	13923659	3
13924240	13925409	6
13925944	13926247	5
13926811	13929219	14
13929886	13938218	104
13939105	13939724	4
13940225	13942425	43
13943222	13943223	1
13943798	13947260	66
13948284	13950323	11
13950835	13954248	22
13955172	13956675	7
13957269	13960289	23
13961333	13961334	1
13962010	13962109	2
13962845	13963605	6
13964234	13964334	2
13964925	13965946	5
13966764	13969439	19
13969961	13971652	11
13972179	13972449	2
13973374	13974433	8
13975153	13975248	2
13975801	13979540	28
13980503	13981090	4
13981634	13982045	4
13982686	13982804	2
13983536	13983537	1
13984103	13985064	4
13985806	13987459	7
13988107	13990832	19
13991509	13992718	9
13993331	13993514	2
13994565	13995635	5
13996666	13997273	5
13997863	13997864	1
13998572	13998827	5
13999477	13999725	4
14000311	14001708	10
14002210	14003093	11
14003860	14006964	17
14007638	14008512	11
14009697	14009715	2
14010438	14010541	2
14011090	14012143	11
14012747	14013566	4
14014266	14014267	1
14014837	14015194	4
14015744	14016249	3
14017086	14017950	8
14018985	14019271	2
14019775	14020757	5
14021368	14025107	24
14025674	14029392	51
14029989	14030517	6
14032093	14032597	4
14033443	14033527	2
14034262	14036475	22
14037287	14037994	5
14038844	14040527	12
14041441	14041442	1
14042694	14042695	1
14043314	14043315	1
14044509	14044737	2
14045660	14046600	8
14047105	14047344	3
14048053	14049778	12
14050710	14051036	23
14052164	14053428	14
14053966	14056901	24
14057411	14058241	4
14058878	14063660	47
14064531	14065294	8
14066398	14066399	1
14067084	14069002	15
14069597	14072265	17
14073505	14074690	13
14075545	14075777	2
14076350	14077058	3
14078365	14078437	2
14078996	14079945	5
14080533	14080534	1
14081365	14081451	2
14081969	14082609	8
14083235	14084523	9
14085435	14086114	5
14086644	14092171	30
14092847	14092848	1
14093826	14093827	1
14094529	14099729	51
14101257	14101473	3
14102750	14103332	4
14104496	14105219	5
14106479	14106977	3
14107673	14109526	17
14110676	14111475	7
14112532	14112741	3
14113337	14114008	6
14114618	14115542	6
14116890	14118035	8
14118542	14119492	5
14121145	14122375	9
14122902	14124315	7
14125335	14125676	5
14126177	14127879	11
14129969	14130363	2
14131202	14131390	2
14132311	14133439	7
14134113	14134114	1
14134856	14134977	4
14136301	14138196	8
14139017	14140050	8
14140595	14142319	15
14143085	14143518	7
14145213	14146188	7
14146761	14149193	24
14150062	14150063	1
14150579	14151653	24
14152490	14155608	17
14156169	14159217	22
14159740	14160272	4
14161184	14161583	4
14162278	14162618	2
14163203	14165772	15
14166392	14166552	2
14167390	14167719	2
14168332	14169135	5
14169647	14171772	18
14172641	14173716	6
14174356	14175037	4
14175658	14176055	4
14176653	14178519	8
14179202	14179845	4
14180799	14182528	16
14183138	14183139	1
14183715	14185702	14
14186479	14188405	13
14189111	14189955	3
14190896	14193819	20
14194328	14194329	1
14195432	14197938	32
14199263	14199356	2
14200976	14201362	5
14201885	14206344	24
14207181	14207182	1
14207833	14208438	7
14208943	14209874	6
14210794	14210860	2
14211756	14214238	20
14214899	14217224	20
14217809	14220187	13
14220851	14220910	2
14221505	14221644	3
14222162	14223554	8
14224379	14226174	7
14227159	14227956	4
14228547	14231678	26
14232243	14232640	3
14233352	14235312	10
14236362	14236363	1
14237000	14237468	6
14238563	14238700	3
14239307	14239392	2
14239893	14240312	2
14240866	14240996	2
14241796	14242495	4
14243655	14243656	1
14244300	14246666	21
14247529	14247931	2
14248447	14248664	3
14249517	14250483	10
14251031	14251077	2
14253007	14253969	8
14254490	14254515	2
14255058	14255622	3
14256617	14259339	16
14260299	14260300	1
14261084	14262112	21
14262897	14263865	9
14264437	14267490	22
14268321	14268452	3
14268952	14269187	4
14270255	14273549	16
14274363	14275640	14
14276807	14276933	2
14277539	14278643	5
14279242	14279403	3
14280013	14280014	1
14280664	14281908	11
14283119	14283597	2
14284298	14284665	2
14285738	14286885	17
14287720	14287721	1
14288243	14290235	16
14291054	14291816	8
14292599	14293425	13
14293948	14293949	1
14294460	14295833	13
14296367	14301959	41
14302465	14305042	48
14305585	14307246	8
14308063	14311055	18
14311807	14313314	16
14313899	14315005	8
14315993	14320836	28
14322058	14322179	2
14322717	14323190	5
14324200	14325196	8
14325770	14330275	39
14330774	14333713	16
14334363	14337942	25
14338589	14339997	8
14340667	14346046	35
14346670	14353905	66
14354973	14356825	14
14357397	14358326	8
14359214	14360855	11
14361534	14361733	4
14362367	14363653	23
14364429	14364430	1
14365386	14368779	38
14369347	14369549	3
14370160	14371075	7
14371622	14371978	3
14372515	14373690	6
14375040	14375773	7
14376309	14377861	10
14378782	14382740	27
14383257	14390918	95
14391418	14394873	26
14395593	14396253	8
14396752	14397873	13
14398640	14399633	6
14400909	14403045	14
14403853	14408382	26
14408914	14410618	13
14411335	14412151	5
14413025	14413579	4
14415447	14415983	4
14416682	14422081	38
14422705	14459531	934
14460175	14463043	25
14463698	14464001	2
14465135	14467311	26
14467951	14470738	22
14472069	14475062	23
14475589	14486676	189
14487191	14494934	57
14496069	14498602	32
14499249	14499250	1
14500027	14500984	10
14501644	14502345	8
14503518	14504689	14
14505321	14506881	14
14507453	14521867	214
14522378	14522484	3
14522984	14525331	20
14525975	14526058	2
14526940	14531111	28
14531624	14533121	9
14534138	14534699	9
14535324	14535780	4
14536382	14537107	6
14537669	14537902	3
14538696	14541766	18
14542370	14543996	10
14544590	14544938	6
14545659	14546421	5
14547130	14547131	1
14547952	14548887	8
14549683	14550137	3
14550734	14551734	6
14552453	14552685	3
14553327	14559442	39
14560371	14562543	17
14563365	14565102	18
14565722	14568830	21
14569850	14573998	24
14574595	14575003	5
14575517	14580445	44
14581047	14583548	16
14584163	14587245	20
14587920	14588238	4
14588847	14590098	9
14590627	14594000	24
14595201	14601158	62
14601681	14602128	3
14602773	14603173	8
14603744	14611158	58
14611784	14611785	1
14612360	14616304	34
14616982	14628312	117
14629293	14630262	9
14630781	14631174	4
14631743	14631744	1
14632375	14634322	19
14634989	14636290	11
14636885	14637746	7
14638412	14641768	34
14642802	14643169	5
14643993	14644080	2
14644703	14645697	10
14646206	14646540	4
14647142	14647143	1
14647796	14648468	5
14649275	14650764	23
14652406	14655150	15
14655732	14656717	7
14657318	14659349	14
14660394	14661110	5
14661943	14662006	2
14662567	14662568	1
14663125	14663969	6
14664487	14665402	10
14666025	14668557	20
14669079	14669339	2
14670005	14672442	23
14672988	14679824	110
14680344	14683331	19
14683965	14684164	3
14684921	14684922	1
14686305	14690582	37
14691340	14691859	6
14692439	14694626	16
14695238	14698626	32
14699149	14702344	45
14702892	14704440	8
14705005	14706020	5
14706651	14709599	23
14710119	14710239	7
14710793	14712212	9
14712888	14714639	14
14715218	14717292	15
14717849	14722209	38
14722730	14723490	9
14724088	14724109	3
14724688	14727158	46
14727747	14728599	9
14729673	14730175	6
14730710	14731276	6
14732638	14733240	5
14733779	14737801	36
14738722	14740748	16
14741532	14746956	30
14747547	14756410	85
14756952	14768362	108
14769253	14771365	29
14771997	14773305	13
14774229	14777460	33
14778041	14781124	24
14781738	14782300	3
14782821	14783879	26
14784519	14787735	19
14788262	14788356	2
14789269	14790525	21
14791150	14802474	114
14803142	14841136	361
14841805	14853129	114
14853754	14855010	21
14855923	14856017	2
14856544	14859762	19
14860402	14861460	26
14861983	14862545	3
14863183	14866266	24
14866847	14870078	33
14871002	14872310	13
14872942	14875054	29
14875945	14887351	109
14887893	14896760	83
14897351	14899629	11
14900168	14902776	18
14903560	14905586	16
14906507	14910529	36
14911068	14911670	5
14913032	14913598	6
14914133	14914635	6
14915709	14916561	9
14917150	14920220	50
14920821	14921581	9
14922102	14926462	38
14927019	14929093	15
14929672	14931423	14
14932099	14933518	9
14934072	14934192	7
14934712	14937660	23
14938291	14939306	5
14939871	14941419	8
14941967	14945162	45
14945685	14949073	32
14949685	14951870	16
14952450	14952969	6
14953727	14958004	37
14959387	14959388	1
14960146	14960345	3
14960979	14963966	19
14964486	14971322	110
14971868	14974305	23
14974971	14975231	2
14975753	14978285	20
14978908	14979823	10
14980341	14981185	6
14981742	14981743	1
14982304	14982367	2
14983200	14983916	5
14984961	14986992	14
14987593	14988578	7
14989160	14991904	15
14993546	14995035	23
14995842	14996514	5
14997167	14997168	1
14997770	14998104	4
14998613	14999607	10
15000230	15000317	2
15001141	15001508	5
15002541	15005897	34
15006563	15007424	7
15008019	15009320	11
15009987	15011934	19
15012565	15012566	1
15013135	15013528	4
15014047	15015016	9
15015997	15027327	117
15028005	15031949	34
15032524	15032525	1
15033151	15040566	59
15041138	15041538	8
15042184	15042631	3
15043154	15049111	62
15050312	15053685	24
15054214	15055465	9
15056074	15056392	4
15057067	15060151	20
15060766	15063267	16
15063869	15068797	43
15069311	15069719	5
15070316	15074464	24
15075484	15078592	21
15079212	15080949	18
15081771	15084336	19
15084872	15090987	38
15091629	15091861	3
15092580	15093580	6
15094177	15094631	3
15095427	15096362	8
15097183	15097184	1
15097893	15098655	5
15099376	15099724	5
15100318	15101944	10
15102548	15105618	18
15106412	15106645	3
15107207	15107932	6
15108534	15108990	4
15109615	15110176	9
15111193	15112687	9
15113200	15117371	28
15118253	15118336	2
15118980	15121327	20
15121827	15121933	3
15122444	15136855	215
15137427	15138987	14
15139619	15140790	14
15141963	15142665	8
15143325	15144282	10
15145059	15145060	1
15145707	15148239	32
15149374	15157117	57
15157632	15168718	191
15169245	15172238	23
15173569	15176356	22
15176996	15179172	26
15180306	15180609	2
15181264	15184132	25
15184776	15221605	934
15222229	15227630	38
15228329	15228865	4
15230733	15231287	4
15232161	15232977	5
15233694	15235398	13
15235930	15240459	26
15241267	15243403	13
15244679	15245672	6
15246439	15247560	13
15248059	15248719	8
15249439	15252894	26
15253394	15261055	96
15261572	15265522	27
15266443	15267995	9
15268531	15269264	7
15270614	15271789	6
15272326	15272682	3
15273229	15274144	7
15274755	15274957	3
15275525	15278920	39
15279876	15279877	1
15280653	15281939	23
15282574	15282773	4
15283452	15285093	11
15285981	15286910	8
15287482	15289334	14
15290402	15297637	66
15298261	15303640	35
15304310	15305718	8
15306365	15309944	25
15310594	15313531	16
15314030	15318535	39
15319109	15319205	2
15319820	15322182	25
15322763	15324043	15
15324663	15325964	14
15326767	15327817	9
15328334	15328917	5
15329527	15330583	7
15331518	15334638	19
15335275	15335299	2
15335836	15345613	78
15346130	15347211	12
15347916	15349459	14
15350160	15353462	32
15354032	15354033	1
15354588	15358206	21
15358742	15359453	6
15360114	15362569	38
15363093	15367922	31
15369617	15374787	57
15375829	15376319	8
15377016	15377029	2
15377741	15378281	8
15378861	15379279	4
15379884	15381961	16
15382906	15385241	19
15385770	15387013	8
15387839	15389436	16
15389937	15389979	2
15390788	15393598	16
15394135	15394264	3
15394858	15401103	62
15401700	15401910	5
15402562	15402620	2
15403135	15403784	7
15404355	15407626	22
15408370	15411513	26
15412069	15413052	8
15413737	15415392	10
15415906	15417541	13
15418060	15424693	52
15425300	15428352	33
15429104	15431123	22
15431747	15433756	18
15434624	15435337	7
15435954	15457127	181
15457689	15461803	29
