START	END	SITES
14048053	14048054	1
14048550	14048896	5
14049212	14049778	6
14050710	14051036	23
14052164	14052355	4
14052634	14053065	9
14053427	14053428	1
14053966	14054448	7
14054751	14054810	2
14055079	14055728	10
14056093	14056105	2
14056417	14056418	1
14056663	14056664	1
14056900	14056901	1
14057411	14057469	2
14057785	14057786	1
14058240	14058241	1
14058878	14059199	5
14059464	14059654	2
14060152	14060465	4
14060885	14061782	14
14062096	14062220	4
14062576	14063660	18
14064531	14064960	7
14065293	14065294	1
14066398	14066399	1
14067084	14067085	1
14067393	14068032	6
14068297	14068298	1
14068552	14069002	7
14069597	14069598	1
14069935	14070099	3
14070349	14070454	2
14070856	14070857	1
14071276	14071277	1
14071675	14072265	9
14073505	14073811	3
14074037	14074690	10
14075545	14075546	1
14075776	14075777	1
14076350	14076351	1
14076811	14076812	1
14077057	14077058	1
14078365	14078437	2
14078996	14078997	1
14079219	14079220	1
14079627	14079628	1
14079896	14079945	2
14080533	14080534	1
14081365	14081451	2
14081969	14082609	8
14083235	14083236	1
14083555	14083643	3
14083909	14083910	1
14084147	14084523	4
14085435	14085616	3
14085881	14085882	1
14086113	14086114	1
14086644	14086645	1
14087124	14087395	4
14087831	14088617	11
14089092	14089093	1
14089460	14089630	2
14090053	14090138	3
14090571	14090723	3
14091091	14091092	1
14091398	14091399	1
14091679	14091843	2
14092170	14092171	1
14092847	14092848	1
14093826	14093827	1
14094529	14094774	3
14094993	14095216	4
14095610	14095611	1
14095889	14095959	2
14096334	14096902	6
14097234	14097613	24
14097858	14097859	1
14098167	14098168	1
14098532	14098951	5
14099277	14099278	1
14099693	14099729	3
14101257	14101473	3
14102750	14102789	2
14103060	14103061	1
14103331	14103332	1
14104496	14104497	1
14104774	14104979	3
14105218	14105219	1
14106479	14106519	2
14106976	14106977	1
14107673	14108920	15
14109280	14109281	1
14109525	14109526	1
14110676	14111475	7
14112532	14112741	3
14113337	14113416	3
14113698	14113764	2
14114007	14114008	1
14114618	14114619	1
14114840	14115173	4
14115541	14115542	1
14116890	14117208	5
14117573	14117574	1
14117949	14118035	2
14118542	14118543	1
14118763	14118933	2
14119422	14119492	2
14121145	14121146	1
14121352	14121460	3
14121727	14121831	3
14122138	14122139	1
14122374	14122375	1
14122902	14123010	2
14123298	14123299	1
14123645	14123646	1
14123994	14123995	1
14124294	14124315	2
14125335	14125676	5
14126177	14126178	1
14126381	14126468	2
14126815	14126878	3
14127105	14127250	2
14127617	14127879	3
14129969	14129970	1
14130362	14130363	1
14131202	14131390	2
14132311	14132312	1
14132564	14133115	5
14133438	14133439	1
14134113	14134114	1
14134856	14134977	4
14136301	14136455	2
14136902	14136903	1
14137234	14137235	1
14137691	14137757	2
14138176	14138196	2
14139017	14139018	1
14139453	14139566	4
14139773	14140050	3
14140595	14140596	1
14140923	14142036	12
14142307	14142319	2
14143085	14143086	1
14143369	14143518	6
14145213	14145368	3
14145742	14145743	1
14146094	14146188	3
14146761	14146983	8
14147220	14147221	1
14147482	14147909	6
14148112	14148520	5
14148866	14149193	4
14150062	14150063	1
14150579	14150660	3
14150877	14151000	2
14151387	14151653	19
14152490	14152491	1
14152711	14152712	1
14153006	14153007	1
14153214	14153297	2
14153508	14153509	1
14153880	14154065	3
14154503	14154624	2
14154926	14155300	4
14155591	14155608	2
14156169	14156289	2
14156551	14157185	6
14157393	14157536	4
14157821	14157950	3
14158259	14158606	5
14158978	14158979	1
14159216	14159217	1
14159740	14159976	3
14160271	14160272	1
14161184	14161346	3
14161582	14161583	1
14162278	14162279	1
14162617	14162618	1
14163203	14163760	6
14164083	14164239	2
14164489	14164578	2
14164962	14165235	3
14165444	14165445	1
14165771	14165772	1
14166392	14166552	2
14167390	14167391	1
14167718	14167719	1
14168332	14168742	4
14169134	14169135	1
14169647	14169685	3
14170016	14170605	6
14170818	14170829	2
14171140	14171533	6
14171771	14171772	1
14172641	14172772	3
14173232	14173270	2
14173715	14173716	1
14174356	14174529	2
14174883	14175037	2
14175658	14175659	1
14175935	14176055	3
14176653	14176654	1
14177007	14177008	1
14177280	14177447	2
14177673	14177871	2
14178085	14178086	1
14178518	14178519	1
14179202	14179203	1
14179443	14179444	1
14179782	14179845	2
14180799	14180800	1
14181154	14181275	5
14181623	14182314	9
14182527	14182528	1
14183138	14183139	1
14183715	14184348	7
14184620	14184756	2
14184980	14184981	1
14185449	14185702	4
14186479	14186480	1
14186702	14186830	3
14187153	14187154	1
14187478	14187479	1
14187799	14187982	2
14188265	14188405	5
14189111	14189112	1
14189517	14189518	1
14189954	14189955	1
14190896	14190897	1
14191123	14191124	1
14191486	14191699	6
14191912	14192225	4
14192679	14192930	5
14193351	14193362	2
14193818	14193819	1
14194328	14194329	1
14195432	14195580	2
14195950	14196395	4
14196633	14197419	23
14197747	14197938	3
14199263	14199356	2
14200976	14201362	5
14201885	14201886	1
14202263	14202264	1
14202512	14202523	2
14202958	14203094	2
14203415	14203416	1
14203727	14203728	1
14203996	14203997	1
14204338	14204496	3
14204731	14204913	5
14205238	14205279	2
14205519	14205552	2
14206047	14206048	1
14206322	14206344	2
14207181	14207182	1
14207833	14207953	2
14208158	14208438	5
14208943	14209253	4
14209564	14209565	1
14209873	14209874	1
14210794	14210860	2
14211756	14212007	5
14212234	14212258	2
14212463	14212757	5
14212986	14213143	4
14213595	14213596	1
14213859	14213981	2
14214237	14214238	1
14214899	14214900	1
14215370	14215581	3
14215793	14216145	7
14216598	14216852	8
14217223	14217224	1
14217809	14217810	1
14218053	14218054	1
14218311	14218523	3
14218757	14218758	1
14219077	14219078	1
14219324	14219325	1
14219625	14219734	3
14220172	14220187	2
14220851	14220910	2
14221505	14221644	3
14222162	14222317	3
14222737	14222738	1
14222960	14223158	2
14223415	14223554	2
14224379	14224380	1
14224869	14224957	2
14225450	14225451	1
14225879	14226174	3
14227159	14227160	1
14227584	14227743	2
14227955	14227956	1
14228547	14228732	2
14228966	14229164	5
14229398	14229427	2
14229832	14230431	12
14230866	14230922	3
14231365	14231366	1
14231677	14231678	1
14232243	14232410	2
14232639	14232640	1
14233352	14233378	2
14233739	14233769	2
14234047	14234048	1
14234340	14234341	1
14234691	14234692	1
14235019	14235020	1
14235296	14235312	2
14236362	14236363	1
14237000	14237192	5
14237467	14237468	1
14238563	14238700	3
14239307	14239392	2
14239893	14239894	1
14240311	14240312	1
14240866	14240996	2
14241796	14241797	1
14242110	14242111	1
14242402	14242495	2
14243655	14243656	1
14244300	14244674	5
14244932	14245819	10
14246118	14246666	6
14247529	14247530	1
14247930	14247931	1
14248447	14248664	3
14249517	14249548	2
14249791	14250072	7
14250482	14250483	1
14251031	14251077	2
14253007	14253103	2
14253382	14253695	5
14253968	14253969	1
14254490	14254515	2
14255058	14255059	1
14255358	14255359	1
14255621	14255622	1
14256617	14256618	1
14257070	14257225	3
14257579	14257970	6
14258448	14258449	1
14258847	14259057	4
14259338	14259339	1
14260299	14260300	1
14261084	14261815	19
14262078	14262112	2
14262897	14263040	5
14263444	14263445	1
14263656	14263657	1
14263856	14263865	2
14264437	14264517	3
14264970	14265184	6
14265541	14266170	6
14266525	14266526	1
14266886	14266887	1
14267172	14267490	5
14268321	14268452	3
14268952	14269187	4
14270255	14270739	5
14270955	14271003	2
14271268	14271455	2
14271874	14271875	1
14272205	14272206	1
14272510	14272511	1
14272930	14272931	1
14273140	14273141	1
14273419	14273549	2
14274363	14274665	6
14274877	14275022	5
14275398	14275640	3
14276807	14276933	2
14277539	14277540	1
14278015	14278061	2
14278375	14278376	1
14278642	14278643	1
14279242	14279403	3
14280013	14280014	1
14280664	14280846	2
14281062	14281263	5
14281591	14281695	3
14281907	14281908	1
14283119	14283120	1
14283596	14283597	1
14284298	14284299	1
14284664	14284665	1
14285738	14285750	2
14285976	14286010	2
14286401	14286635	12
14286884	14286885	1
14287720	14287721	1
14288243	14288244	1
14288506	14288988	8
14289304	14289305	1
14289628	14289725	2
14289968	14290235	4
14291054	14291205	4
14291572	14291816	4
14292599	14293425	13
14293948	14293949	1
14294460	14295440	10
14295649	14295833	3
14296367	14296801	7
14297036	14297037	1
14297293	14297294	1
14297503	14297638	3
14297870	14297871	1
14298320	14298460	5
14298683	14299126	7
14299434	14299435	1
14299812	14300141	5
14300497	14300904	6
14301392	14301393	1
14301597	14301598	1
14301950	14301959	2
14302465	14302748	6
14303128	14303376	4
14303771	14303772	1
14304109	14305042	37
14305585	14305586	1
14305889	14305890	1
14306140	14306141	1
14306551	14306552	1
14306843	14307246	4
14308063	14308244	2
14308484	14308485	1
14308949	14308950	1
14309199	14309613	5
14309877	14310025	3
14310377	14310449	2
14310649	14310745	2
14311048	14311055	2
14311807	14312575	9
14312809	14313314	7
14313899	14313968	3
14314180	14314181	1
14314632	14314725	2
14314970	14315005	2
14315993	14316013	2
14316408	14316592	4
14316864	14316865	1
14317125	14317126	1
14317524	14317525	1
14317833	14317834	1
14318157	14318284	4
14318632	14319140	7
14319409	14319410	1
14319809	14319921	2
14320165	14320183	2
14320548	14320549	1
14320835	14320836	1
14322058	14322179	2
14322717	14323190	5
14324200	14324805	6
14325100	14325196	2
14325770	14325919	2
14326160	14326161	1
14326388	14326389	1
14326700	14326763	2
14326992	14327046	4
14327454	14327829	5
14328034	14328198	3
14328461	14328481	2
14328867	14329554	15
14329756	14329989	3
14330274	14330275	1
14330774	14330775	1
14331144	14331145	1
14331437	14331438	1
14331701	14331919	3
14332327	14332352	2
14332661	14332685	2
14332887	14332962	3
14333261	14333262	1
14333535	14333713	2
14334363	14334364	1
14334618	14334888	4
14335209	14335416	4
14335662	14335763	3
14336138	14336272	2
14336532	14336833	5
14337118	14337475	4
14337795	14337942	2
14338589	14338590	1
14338827	14338828	1
14339194	14339335	3
14339594	14339774	2
14339996	14339997	1
14340667	14340998	4
14341208	14341209	1
14341427	14341567	3
14341845	14341846	1
14342336	14342337	1
14342703	14342704	1
14342996	14343141	3
14343442	14344221	11
14344441	14344442	1
14344795	14344939	2
14345168	14345447	5
14345659	14345660	1
14346045	14346046	1
14346670	14346864	2
14347134	14347426	4
14347695	14348218	5
14348497	14348498	1
14348883	14349148	3
14349370	14349371	1
14349702	14349908	3
14350137	14351346	27
14351587	14351962	9
14352217	14352218	1
14352418	14353139	7
14353524	14353701	2
14353904	14353905	1
14354973	14354974	1
14355387	14355595	3
14355871	14355872	1
14356223	14356825	9
14357397	14357709	5
14358039	14358090	2
14358325	14358326	1
14359214	14359564	5
14359862	14359866	2
14360124	14360125	1
14360532	14360636	2
14360854	14360855	1
14361534	14361733	4
14362367	14363394	22
14363652	14363653	1
14364429	14364430	1
14365386	14365532	3
14365751	14365752	1
14365983	14367048	20
14367501	14367980	6
14368322	14368779	8
14369347	14369549	3
14370160	14370161	1
14370380	14370537	3
14370818	14371075	3
14371622	14371978	3
14372515	14372516	1
14372868	14373005	2
14373340	14373341	1
14373548	14373690	2
14375040	14375233	2
14375472	14375773	5
14376309	14376661	4
14376909	14377135	3
14377453	14377483	2
14377860	14377861	1
14378782	14378991	4
14379356	14379357	1
14379598	14379599	1
14379898	14379899	1
14380128	14380309	4
14380571	14380572	1
14380986	14381043	2
14381256	14381761	7
14382181	14382356	3
14382578	14382740	3
14383257	14383258	1
14383538	14383627	3
14383848	14383849	1
14384215	14384239	2
14384672	14384777	3
14385209	14385908	7
14386117	14386274	3
14386483	14386484	1
14386799	14388462	59
14388792	14389791	11
14390013	14390125	2
14390441	14390442	1
14390917	14390918	1
14391418	14391419	1
14391676	14391832	3
14392207	14392814	9
14393100	14393138	2
14393415	14393659	5
14393865	14394010	2
14394354	14394629	3
14394872	14394873	1
14395593	14395960	7
14396252	14396253	1
14396752	14396858	4
14397245	14397873	9
14398640	14398641	1
14398971	14399152	3
14399393	14399394	1
14399632	14399633	1
14400909	14400910	1
14401201	14401202	1
14401430	14401431	1
14401665	14401943	6
14402185	14402480	3
14402969	14403045	2
14403853	14404233	4
14404450	14404566	2
14404918	14405199	3
14405565	14405990	5
14406397	14406494	2
14406704	14406705	1
14406907	14406908	1
14407321	14407322	1
14407751	14408143	6
14408381	14408382	1
14408914	14408915	1
14409344	14409659	4
14409894	14410349	6
14410600	14410618	2
14411335	14411460	2
14411805	14411806	1
14412044	14412151	2
14413025	14413352	3
14413578	14413579	1
14415447	14415448	1
14415831	14415983	3
14416682	14416683	1
14416925	14417151	5
14417368	14417582	6
14417829	14418416	6
14418637	14418638	1
14418845	14418846	1
14419158	14419159	1
14419394	14419395	1
14419646	14419831	4
14420200	14420204	2
14420442	14420569	3
14421063	14421064	1
14421306	14421609	4
14422001	14422081	2
14422705	14422706	1
14422973	14423424	5
14423838	14423839	1
14424105	14425153	13
14425544	14425545	1
14425817	14425891	2
14426213	14427901	76
14428161	14439548	537
14439807	14442497	60
14442831	14443433	13
14443634	14446245	42
14446522	14447070	12
14447500	14447796	9
14448085	14450510	93
14450710	14450849	2
14451094	14451245	4
14451533	14451534	1
14451947	14451948	1
14452208	14452672	12
14453087	14453285	4
14453604	14453815	5
14454127	14454720	6
14454934	14455174	4
14455616	14456042	5
14456299	14457250	11
14457578	14457973	4
14458193	14458396	5
14458610	14458645	2
14459019	14459020	1
14459307	14459308	1
14459530	14459531	1
14460175	14460831	8
14461087	14461163	2
14461559	14461560	1
14462015	14462016	1
14462220	14462649	6
14462858	14463043	7
14463698	14463699	1
14464000	14464001	1
14465135	14465322	6
14465549	14465556	2
14465793	14466846	15
14467271	14467311	3
14467951	14468012	2
14468319	14468698	5
14469000	14469385	7
14469647	14470126	5
14470513	14470738	3
14472069	14472214	2
14472640	14472641	1
14472964	14473051	4
14473307	14473447	3
14473672	14473708	2
14473993	14474262	7
14474587	14474819	3
14475061	14475062	1
14475589	14476057	6
14476395	14476819	5
14477025	14477078	2
14477354	14477389	3
14477716	14477717	1
14478007	14481753	99
14481956	14482590	11
14482843	14485305	54
14485561	14485562	1
14485801	14485879	2
14486153	14486154	1
14486371	14486676	4
14487191	14487192	1
14487392	14487560	4
14487847	14487925	2
14488221	14488626	4
14488825	14489208	6
14489434	14489934	6
14490155	14490304	2
14490636	14490753	3
14490963	14491145	3
14491483	14491484	1
14491749	14491776	2
14491992	14493083	10
14493286	14493287	1
14493598	14493964	5
14494174	14494350	5
14494847	14494934	2
14496069	14496585	10
14496994	14497060	3
14497500	14498602	19
14499249	14499250	1
14500027	14500280	3
14500707	14500984	7
14501644	14501650	2
14501851	14501873	2
14502073	14502345	4
14503518	14503878	8
14504265	14504266	1
14504474	14504689	5
14505321	14505453	2
14505664	14505665	1
14505982	14505983	1
14506247	14506370	2
14506653	14506881	8
14507453	14507981	7
14508194	14508195	1
14508608	14508805	6
14509068	14509069	1
14509361	14509362	1
14509586	14509587	1
14509795	14510016	5
14510321	14511265	15
14511609	14511623	2
14511991	14512140	3
14512339	14512370	2
14512570	14513114	12
14513407	14516685	95
14517002	14517410	6
14517635	14519929	40
14520194	14520308	2
14520579	14520971	4
14521222	14521867	11
14522378	14522484	3
14522984	14523209	4
14523508	14523616	2
14523923	14524684	10
14525058	14525331	4
14525975	14526058	2
14526940	14526941	1
14527270	14527271	1
14527481	14527482	1
14527708	14527709	1
14528039	14528040	1
14528260	14528261	1
14528487	14528505	2
14528780	14528781	1
14529046	14529047	1
14529359	14529592	5
14529882	14530161	4
14530403	14530813	7
14531101	14531111	2
14531624	14531625	1
14531941	14532078	2
14532494	14532656	2
14533034	14533121	4
14534138	14534699	9
14535324	14535325	1
14535581	14535780	3
14536382	14536671	5
14537106	14537107	1
14537669	14537902	3
14538696	14539116	4
14539571	14539574	2
14539900	14539901	1
14540259	14540383	5
14540847	14540848	1
14541304	14541766	5
14542370	14542371	1
14542597	14542598	1
14543069	14543462	5
14543691	14543996	3
14544590	14544674	5
14544937	14544938	1
14545659	14545735	2
14546034	14546035	1
14546365	14546421	2
14547130	14547131	1
14547952	14548143	4
14548467	14548887	4
14549683	14549856	2
14550136	14550137	1
14550734	14550896	2
14551147	14551284	2
14551584	14551734	2
14552453	14552685	3
14553327	14553328	1
14553647	14553648	1
14553870	14554289	7
14554540	14554541	1
14554921	14555835	11
14556060	14556283	3
14556665	14556805	2
14557167	14557208	2
14557440	14557531	2
14557955	14557970	3
14558219	14558220	1
14558563	14558564	1
14558890	14559173	3
14559441	14559442	1
14560371	14560412	2
14560792	14560810	2
14561063	14561574	6
14561842	14562073	3
14562390	14562543	4
14563365	14563366	1
14563613	14563629	2
14564032	14564600	11
14564910	14565102	4
14565722	14565723	1
14565954	14566270	7
14566683	14566684	1
14566961	14567198	4
14567642	14567788	2
14568044	14568045	1
14568483	14568830	5
14569850	14570012	3
14570261	14570575	4
14570898	14570971	2
14571428	14571688	6
14571915	14571925	2
14572211	14572247	2
14572651	14572652	1
14573048	14573049	1
14573529	14573530	1
14573909	14573998	2
14574595	14575003	5
14575517	14575702	4
14576113	14576114	1
14576359	14576360	1
14576568	14576796	3
14577148	14577149	1
14577474	14578365	21
14578660	14578763	2
14578996	14579302	4
14579521	14579759	3
14580158	14580445	4
14581047	14581048	1
14581275	14581276	1
14581624	14581625	1
14582026	14582337	8
14582826	14582827	1
14583083	14583548	4
14584163	14584766	6
14585057	14585058	1
14585338	14585522	4
14585880	14585881	1
14586209	14586371	2
14586632	14586846	5
14587244	14587245	1
14587920	14588238	4
14588847	14589344	6
14589824	14589862	2
14590097	14590098	1
14590627	14591213	7
14591435	14591593	3
14591971	14592026	2
14592428	14592429	1
14592826	14593001	2
14593283	14594000	9
14595201	14595202	1
14595502	14595911	5
14596115	14596145	2
14596426	14596427	1
14596827	14596847	2
14597089	14597434	5
14597712	14597713	1
14598065	14598066	1
14598282	14598983	22
14599210	14599482	5
14599757	14599758	1
14600052	14600773	14
14601076	14601158	2
14601681	14601682	1
14602016	14602128	2
14602773	14603173	8
14603744	14603745	1
14603965	14603966	1
14604245	14605032	10
14605238	14605562	9
14605912	14605913	1
14606164	14606550	6
14606849	14606850	1
14607220	14607260	3
14607562	14608001	5
14608389	14608390	1
14608672	14609172	5
14609402	14609403	1
14609704	14610347	10
14610605	14610606	1
14610991	14611158	3
14611784	14611785	1
14612360	14613165	8
14613492	14613668	4
14614078	14614278	5
14614562	14614997	6
14615325	14615326	1
14615608	14615709	3
14616073	14616304	7
14616982	14616999	2
14617301	14617325	2
14617708	14618030	5
14618484	14618667	2
14618891	14618961	2
14619424	14619612	3
14620045	14620046	1
14620338	14620393	2
14620606	14620897	3
14621118	14621288	2
14621599	14621600	1
14621845	14622790	19
14623047	14623048	1
14623448	14623449	1
14623910	14624229	13
14624441	14624536	2
14624924	14624925	1
14625261	14625327	2
14625648	14627506	49
14627739	14627928	2
14628140	14628312	2
14629293	14629777	7
14630230	14630262	2
14630781	14630942	3
14631173	14631174	1
14631743	14631744	1
14632375	14633653	15
14633909	14633938	2
14634146	14634322	2
14634989	14635203	3
14635406	14635680	5
14635999	14636043	2
14636289	14636290	1
14636885	14636918	2
14637228	14637342	3
14637659	14637746	2
14638412	14639140	11
14639347	14639713	5
14639989	14639990	1
14640295	14641014	9
14641237	14641511	7
14641767	14641768	1
14642802	14643169	5
14643993	14644080	2
14644703	14645242	7
14645479	14645697	3
14646206	14646540	4
14647142	14647143	1
14647796	14647886	3
14648117	14648118	1
14648467	14648468	1
14649275	14649276	1
14649525	14649883	6
14650212	14650764	16
14652406	14652407	1
14652835	14652844	3
14653091	14653201	2
14653678	14653679	1
14654118	14654197	4
14654629	14654630	1
14655014	14655150	3
14655732	14655762	2
14656066	14656067	1
14656327	14656367	2
14656686	14656717	2
14657318	14657546	3
14657913	14657971	2
14658224	14658288	3
14658495	14658621	3
14658945	14658946	1
14659152	14659349	2
14660394	14660395	1
14660773	14661110	4
14661943	14662006	2
14662567	14662568	1
14663125	14663251	2
14663720	14663969	4
14664487	14664652	3
14664919	14665162	5
14665365	14665402	2
14666025	14666587	9
14667014	14667100	2
14667301	14667302	1
14667611	14668032	5
14668237	14668238	1
14668518	14668557	2
14669079	14669080	1
14669338	14669339	1
14670005	14670222	3
14670453	14670861	7
14671103	14671337	5
14671646	14671864	6
14672207	14672208	1
14672441	14672442	1
14672988	14674234	19
14674598	14674599	1
14674808	14675843	20
14676090	14677379	34
14677637	14679211	32
14679539	14679824	4
14680344	14680403	2
14680605	14680606	1
14680806	14680832	2
14681068	14681497	4
14681745	14682016	4
14682442	14682443	1
14682713	14682868	3
14683145	14683331	2
14683965	14684164	3
14684921	14684922	1
14686305	14686306	1
14686542	14686597	2
14686901	14687473	6
14687819	14688513	7
14688798	14689031	5
14689285	14689671	4
14689872	14690582	12
14691340	14691541	5
14691858	14691859	1
14692439	14692440	1
14692795	14692821	2
14693047	14693048	1
14693363	14693506	4
14693705	14693978	3
14694215	14694244	2
14694553	14694626	3
14695238	14695239	1
14695464	14695768	5
14696095	14696811	9
14697082	14697083	1
14697344	14697927	7
14698173	14698626	9
14699149	14700689	23
14700889	14700990	2
14701260	14701822	17
14702215	14702344	3
14702892	14702908	2
14703308	14703364	2
14703827	14703828	1
14704034	14704035	1
14704336	14704440	2
14705005	14705006	1
14705299	14705300	1
14705568	14705569	1
14705780	14705781	1
14706019	14706020	1
14706651	14708172	18
14708599	14708600	1
14709076	14709077	1
14709276	14709277	1
14709565	14709599	2
14710119	14710239	7
14710793	14710794	1
14711104	14711242	2
14711524	14711525	1
14711951	14712212	5
14712888	14713044	4
14713291	14713292	1
14713598	14714030	4
14714332	14714333	1
14714601	14714639	4
14715218	14715219	1
14715424	14715453	2
14715910	14715911	1
14716152	14716312	2
14716606	14716662	2
14716942	14717292	7
14717849	14718719	11
14718959	14719124	2
14719561	14720285	8
14720485	14721396	10
14721739	14722209	7
14722730	14723111	7
14723431	14723490	2
14724088	14724109	3
14724688	14725267	27
14725496	14725497	1
14725761	14726582	12
14726815	14727158	6
14727747	14727754	2
14728057	14728074	2
14728304	14728599	5
14729673	14730175	6
14730710	14731034	5
14731275	14731276	1
14732638	14732877	3
14733188	14733240	2
14733779	14733780	1
14734198	14734236	3
14734448	14734832	5
14735088	14735954	10
14736172	14736388	5
14736593	14737247	8
14737477	14737478	1
14737713	14737801	3
14738722	14738861	3
14739177	14739371	4
14739706	14739869	3
14740080	14740205	3
14740498	14740499	1
14740732	14740748	2
14741532	14741564	3
14741791	14741792	1
14742130	14742378	3
14742851	14742852	1
14743197	14743379	5
14743677	14743881	4
14744138	14744320	2
14744678	14744940	3
14745338	14745471	2
14745968	14745969	1
14746432	14746433	1
14746733	14746956	4
14747547	14748132	11
14748366	14749409	13
14749651	14749972	18
14750246	14750301	2
14750566	14751013	6
14751494	14751495	1
14751751	14751885	3
14752151	14752997	13
14753372	14753543	2
14753974	14753975	1
14754369	14754442	2
14754761	14754805	2
14755032	14755061	2
14755277	14755579	4
14755899	14755904	2
14756274	14756410	3
14756952	14757035	2
14757326	14757374	2
14757861	14758006	3
14758468	14758602	2
14758903	14760443	19
14760741	14761313	5
14761518	14762243	8
14762459	14762582	4
14762844	14762948	2
14763247	14763423	3
14763636	14765540	34
14765806	14766037	4
14766374	14766736	8
14766984	14767779	9
14768269	14768362	3
14769253	14769834	12
14770076	14771365	17
14771997	14772469	7
14772686	14773305	6
14774229	14774559	10
14774763	14775136	5
14775339	14775479	5
14775828	14776072	4
14776381	14776542	4
14776760	14776950	2
14777327	14777460	3
14778041	14778042	1
14778326	14778425	3
14778716	14778717	1
14778954	14778955	1
14779222	14779404	4
14779660	14780025	8
14780318	14780319	1
14780520	14780521	1
14780791	14781124	4
14781738	14781739	1
14782068	14782069	1
14782299	14782300	1
14782821	14783268	20
14783577	14783879	6
14784519	14784520	1
14784782	14784783	1
14785158	14785247	2
14785572	14785662	2
14786022	14786507	5
14786817	14787135	5
14787349	14787488	2
14787734	14787735	1
14788262	14788356	2
14789269	14789458	4
14789709	14790038	15
14790467	14790525	2
14791150	14791345	5
14791753	14792114	8
14792358	14792608	3
14792975	14793198	5
14793463	14793475	2
14793780	14794119	4
14794504	14794648	5
14794848	14795605	6
14796027	14796074	2
14796282	14796871	10
14797074	14797281	6
14797566	14797785	5
14797996	14797997	1
14798289	14798853	8
14799064	14799065	1
14799266	14799267	1
14799750	14799803	2
14800210	14800250	2
14800496	14800497	1
14800809	14801846	17
14802154	14802474	20
14803142	14803176	2
14803427	14803428	1
14803817	14803818	1
14804286	14804389	2
14804670	14805342	9
14805665	14805974	5
14806222	14807023	9
14807282	14807842	8
14808199	14808200	1
14808505	14808677	3
14808930	14809189	3
14809422	14810030	9
14810337	14810438	2
14810646	14811298	10
14811527	14811766	6
14812183	14812437	3
14812657	14812878	5
14813137	14814970	34
14815314	14816249	12
14816506	14817282	12
14817507	14817508	1
14817808	14817833	2
14818309	14818310	1
14818616	14819473	15
14819764	14819779	2
14819983	14820158	5
14820389	14820953	9
14821232	14821337	5
14821672	14821730	2
14822049	14822282	3
14822520	14822596	2
14823005	14823388	11
14823772	14823889	3
14824120	14824295	5
14824499	14824514	2
14824805	14825662	15
14825968	14825969	1
14826445	14826470	2
14826770	14826771	1
14826996	14827772	12
14828029	14828964	12
14829308	14831141	34
14831400	14831621	5
14831841	14832095	3
14832512	14832751	6
14832980	14833632	10
14833840	14833941	2
14834248	14834856	9
14835089	14835348	3
14835601	14835773	3
14836078	14836079	1
14836436	14836996	8
14837255	14838056	9
14838304	14838613	5
14838936	14839608	9
14839889	14839992	2
14840460	14840461	1
14840850	14840851	1
14841102	14841136	2
14841805	14842125	20
14842433	14843470	17
14843782	14843783	1
14844029	14844069	2
14844476	14844529	2
14845012	14845013	1
14845214	14845215	1
14845426	14845990	8
14846282	14846283	1
14846494	14846713	5
14846998	14847205	6
14847408	14847997	10
14848205	14848252	2
14848674	14849431	6
14849631	14849775	5
14850160	14850499	4
14850804	14850816	2
14851081	14851304	5
14851671	14851921	3
14852165	14852526	8
14852934	14853129	5
14853754	14853812	2
14854241	14854570	15
14854821	14855010	4
14855923	14856017	2
14856544	14856545	1
14856791	14856930	2
14857144	14857462	5
14857772	14858257	5
14858617	14858707	2
14859034	14859123	2
14859498	14859499	1
14859761	14859762	1
14860402	14860704	6
14861013	14861460	20
14861983	14861984	1
14862214	14862215	1
14862544	14862545	1
14863183	14863516	4
14863786	14863787	1
14863988	14863989	1
14864282	14864647	8
14864903	14865085	4
14865352	14865353	1
14865590	14865591	1
14865882	14865981	3
14866265	14866266	1
14866847	14866980	3
14867357	14867547	2
14867765	14867926	4
14868235	14868479	4
14868828	14868968	5
14869171	14869544	5
14869748	14870078	10
14871002	14871621	6
14871838	14872310	7
14872942	14874231	17
14874473	14875054	12
14875945	14876038	3
14876528	14877323	9
14877571	14877933	8
14878270	14878501	4
14878767	14880671	34
14880884	14881060	3
14881359	14881463	2
14881725	14881848	4
14882064	14882789	8
14882994	14883566	5
14883864	14885403	19
14885704	14885835	2
14886297	14886442	3
14886664	14886665	1
14886929	14886977	2
14887268	14887351	2
14887893	14888029	3
14888399	14888404	2
14888724	14889026	4
14889242	14889243	1
14889502	14889546	2
14889865	14889938	2
14890332	14890333	1
14890764	14890935	2
14891310	14892156	13
14892422	14892556	3
14892812	14892813	1
14893294	14893741	6
14894006	14894061	2
14894335	14894656	18
14894898	14894899	1
14895110	14895941	11
14896175	14896760	11
14897351	14897574	4
14897874	14897875	1
14898338	14898339	1
14898836	14898969	2
14899367	14899629	3
14900168	14900169	1
14900426	14900630	4
14900929	14901111	5
14901456	14901457	1
14901930	14902178	3
14902516	14902517	1
14902744	14902776	3
14903560	14903576	2
14903809	14903810	1
14904103	14904228	3
14904439	14904602	3
14904937	14905131	4
14905447	14905586	3
14906507	14906595	3
14906830	14906831	1
14907061	14907715	8
14907920	14908136	5
14908354	14909220	10
14909476	14909860	5
14910072	14910110	3
14910528	14910529	1
14911068	14911120	2
14911431	14911670	3
14913032	14913033	1
